search-number,evaluation,evals-requested-so-far,number_of_agents*,number_of_opinion_dimensions*,model*,boundary_mean*,set-seed?*,avoid_seed_control?*,boundary_distribution*,conformity_mean*,conformity_distribution*,boundary_std*,network_type*,scale_free_degree*,scale_free_selection-mu*,scale_free_selection-sigma*,scale_free_selection-distribution*,media_house_distribution*,number_of_media_houses*,media_house_distribution_normal_mean*,media_house_distribution_normal_std*,opinion_distribution*,opinion_mean*,opinion_std*,save_end_sim_data*,endsimdirectory*,use_media_influence_factor?*,media_influence_factor*,silence_alpha*,silence_tau*,silence_delta0*,classify_proponents_by_boundary?*,use_silence?*,random-seed,min-result,max-result,mean-result,stdev-result,final-step-result,triplet_id,triplet_mean,triplet_std,triplet_range
1,1934,1950,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",35,0.0,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,True,"""1549892480""",230.99988033423887,230.99988033423887,230.99988033423887,0,230.99988033423887,644,256.9997995810348,21.64857978943154,52.99968814457844
1,1935,1950,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.0,0.9000000000000001,"""uniform""","""deterministic-normal""",35,0.0,0.5,"""normal""",-0.1999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,True,"""-999385636""",283.9995684788173,283.9995684788173,283.9995684788173,0,283.9995684788173,644,256.9997995810348,21.64857978943154,52.99968814457844
1,1936,1953,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.7000000000000002,0.7000000000000002,"""uniform""","""deterministic-normal""",20,0.1,0.4,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,5,0.8,False,True,"""1182373287""",166.99982714103476,166.99982714103476,166.99982714103476,0,166.99982714103476,645,190.99979717272268,44.21158554901695,99.99995047990029
1,1937,1953,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.7000000000000002,0.7000000000000002,"""uniform""","""deterministic-normal""",20,0.1,0.4,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,5,0.8,False,True,"""-578682524""",152.9998069486165,152.9998069486165,152.9998069486165,0,152.9998069486165,645,190.99979717272268,44.21158554901695,99.99995047990029
1,1938,1953,1000,1,"""HK""",0.05,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.7000000000000002,0.7000000000000002,"""uniform""","""deterministic-normal""",20,0.1,0.4,"""normal""",0.2000000000000001,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.7000000000000001,5,0.8,False,True,"""287126053""",252.9997574285168,252.9997574285168,252.9997574285168,0,252.9997574285168,645,190.99979717272268,44.21158554901695,99.99995047990029
1,1939,1956,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,False,"""1028101903""",325.9998745184445,325.9998745184445,325.9998745184445,0,325.9998745184445,646,335.66630724216185,13.670620340941197,28.999920659037514
1,1940,1956,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,False,"""866709417""",325.9995632745018,325.9995632745018,325.9995632745018,0,325.9995632745018,646,335.66630724216185,13.670620340941197,28.999920659037514
1,1941,1956,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,True,False,"""-840016748""",354.9994839335393,354.9994839335393,354.9994839335393,0,354.9994839335393,646,335.66630724216185,13.670620340941197,28.999920659037514
1,1942,1959,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",25,0.1,0.5,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,7,1.0,True,True,"""-1788547742""",245.9999508490636,245.9999508490636,245.9999508490636,0,245.9999508490636,647,231.3331600728352,10.498766774209189,24.000209142614125
1,1943,1959,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",25,0.1,0.5,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,7,1.0,True,True,"""-1599311438""",225.99978766299247,225.99978766299247,225.99978766299247,0,225.99978766299247,647,231.3331600728352,10.498766774209189,24.000209142614125
1,1944,1959,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,-0.0999999999999999,1.0,"""uniform""","""deterministic-normal""",25,0.1,0.5,"""normal""",-0.1999999999999999,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,7,1.0,True,True,"""-1876109450""",221.99974170644947,221.99974170644947,221.99974170644947,0,221.99974170644947,647,231.3331600728352,10.498766774209189,24.000209142614125
1,1945,1962,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""1734572840""",253.99963990052552,253.99963990052552,253.99963990052552,0,253.99963990052552,648,213.3330100663094,33.905080360664726,82.99995895222486
1,1946,1962,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""-2088314716""",170.99968094830066,170.99968094830066,170.99968094830066,0,170.99968094830066,648,213.3330100663094,33.905080360664726,82.99995895222486
1,1947,1962,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",4,0.3,0.9000000000000001,"""uniform""","""deterministic-normal""",30,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.6000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,6,0.8,True,False,"""-1252925077""",214.99970935010208,214.99970935010208,214.99970935010208,0,214.99970935010208,648,213.3330100663094,33.905080360664726,82.99995895222486
1,1948,1965,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",-0.0999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,1,1.0,False,True,"""1699085788""",344.9995287206926,344.9995287206926,344.9995287206926,0,344.9995287206926,649,344.6663236484456,18.372746230413195,45.0001527488792
1,1949,1965,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",-0.0999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,1,1.0,False,True,"""-1581334254""",321.9996447378825,321.9996447378825,321.9996447378825,0,321.9996447378825,649,344.6663236484456,18.372746230413195,45.0001527488792
1,1950,1965,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",-0.0999999999999999,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,1,1.0,False,True,"""191707896""",366.9997974867617,366.9997974867617,366.9997974867617,0,366.9997974867617,649,344.6663236484456,18.372746230413195,45.0001527488792
1,1951,1968,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""-397586450""",354.99978356808674,354.99978356808674,354.99978356808674,0,354.99978356808674,650,344.99974630192287,7.2572321297415625,17.00019796518268
1,1952,1968,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""-1644589808""",337.99958560290406,337.99958560290406,337.99958560290406,0,337.99958560290406,650,344.99974630192287,7.2572321297415625,17.00019796518268
1,1953,1968,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""-708214345""",341.9998697347778,341.9998697347778,341.9998697347778,0,341.9998697347778,650,344.99974630192287,7.2572321297415625,17.00019796518268
1,1954,1971,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.8,True,True,"""-214391554""",293.9992288425943,293.9992288425943,293.9992288425943,0,293.9992288425943,651,264.6658434674495,26.911048455228602,64.99939162922271
1,1955,1971,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.8,True,True,"""67533156""",270.9984643463827,270.9984643463827,270.9984643463827,0,270.9984643463827,651,264.6658434674495,26.911048455228602,64.99939162922271
1,1956,1971,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",-0.1999999999999999,0.7000000000000001,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,3,0.8,True,True,"""-494457620""",228.99983721337156,228.99983721337156,228.99983721337156,0,228.99983721337156,651,264.6658434674495,26.911048455228602,64.99939162922271
1,1957,1974,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,5,0.8,False,False,"""-448871520""",250.99991474542523,250.99991474542523,250.99991474542523,0,250.99991474542523,652,318.6665586295762,48.609548299479684,112.00002572656959
1,1958,1974,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,5,0.8,False,False,"""-1128121006""",341.9998206713085,341.9998206713085,341.9998206713085,0,341.9998206713085,652,318.6665586295762,48.609548299479684,112.00002572656959
1,1959,1974,1000,1,"""HK""",0.01,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,1.0,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,5,0.8,False,False,"""446066560""",362.9999404719948,362.9999404719948,362.9999404719948,0,362.9999404719948,652,318.6665586295762,48.609548299479684,112.00002572656959
1,1960,1977,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.9000000000000001,True,True,"""1771651811""",223.99989285735376,223.99989285735376,223.99989285735376,0,223.99989285735376,653,199.99990429973525,33.94115527581418,72.00009566968723
1,1961,1977,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.9000000000000001,True,True,"""1277519650""",223.9999578557696,223.9999578557696,223.9999578557696,0,223.9999578557696,653,199.99990429973525,33.94115527581418,72.00009566968723
1,1962,1977,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,0.9000000000000001,"""uniform""","""deterministic-normal""",35,-0.3999999999999999,1.0,"""normal""",-0.0999999999999999,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.5,3,0.9000000000000001,True,True,"""706198621""",151.99986218608237,151.99986218608237,151.99986218608237,0,151.99986218608237,653,199.99990429973525,33.94115527581418,72.00009566968723
1,1963,1980,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.9000000000000001,True,False,"""674843377""",118.99960854046608,118.99960854046608,118.99960854046608,0,118.99960854046608,654,133.33312771289735,10.143547749045924,22.000291264411572
1,1964,1980,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.9000000000000001,True,False,"""218858836""",140.99989980487766,140.99989980487766,140.99989980487766,0,140.99989980487766,654,133.33312771289735,10.143547749045924,22.000291264411572
1,1965,1980,1000,1,"""HK""",0.04,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.4000000000000001,1.0,"""uniform""","""deterministic-normal""",20,-0.0999999999999999,0.4,"""normal""",0.1,0.8,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,2,0.9000000000000001,True,False,"""1785069269""",139.99987479334828,139.99987479334828,139.99987479334828,0,139.99987479334828,654,133.33312771289735,10.143547749045924,22.000291264411572
1,1966,1983,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,False,False,"""1638813354""",275.9995700436009,275.9995700436009,275.9995700436009,0,275.9995700436009,655,299.66630506775056,26.08097527013928,59.999901444275565
1,1967,1983,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,False,False,"""-579160153""",335.99947148787646,335.99947148787646,335.99947148787646,0,335.99947148787646,655,299.66630506775056,26.08097527013928,59.999901444275565
1,1968,1983,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",1,0.1,0.9000000000000001,"""uniform""","""deterministic-normal""",20,0.0,0.4,"""normal""",0.0,0.9,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.8,6,0.8,False,False,"""637645892""",286.9998736717743,286.9998736717743,286.9998736717743,0,286.9998736717743,655,299.66630506775056,26.08097527013928,59.999901444275565
1,1969,1986,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.6000000000000001,"""uniform""","""deterministic-normal""",25,-0.1999999999999999,1.0,"""normal""",0.3,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""-495075365""",12.998943362864424,12.998943362864424,12.998943362864424,0,12.998943362864424,656,19.665387376836687,8.731140623536916,19.00067252236672
1,1970,1986,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.6000000000000001,"""uniform""","""deterministic-normal""",25,-0.1999999999999999,1.0,"""normal""",0.3,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""1398752293""",13.997602882414492,13.997602882414492,13.997602882414492,0,13.997602882414492,656,19.665387376836687,8.731140623536916,19.00067252236672
1,1971,1986,1000,1,"""HK""",0.03,False,True,"""normal""",1,"""constant""",0.1,"""Scale-free""",3,0.5,0.6000000000000001,"""uniform""","""deterministic-normal""",25,-0.1999999999999999,1.0,"""normal""",0.3,0.5,False,"""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""",True,1.0,0.6000000000000001,0,1.0,False,True,"""-1717293246""",31.999615885231144,31.999615885231144,31.999615885231144,0,31.999615885231144,656,19.665387376836687,8.731140623536916,19.00067252236672
