"search-number","evaluation","evals-requested-so-far","number_of_agents*","number_of_opinion_dimensions*","model*","boundary_mean*","set-seed?*","avoid_seed_control?*","boundary_distribution*","conformity_mean*","conformity_distribution*","boundary_std*","network_type*","scale_free_degree*","scale_free_selection-mu*","scale_free_selection-sigma*","scale_free_selection-distribution*","media_house_distribution*","number_of_media_houses*","media_house_distribution_normal_mean*","media_house_distribution_normal_std*","opinion_distribution*","opinion_mean*","opinion_std*","save_end_sim_data*","endsimdirectory*","use_media_influence_factor?*","media_influence_factor*","silence_alpha*","silence_tau*","silence_delta0*","classify_proponents_by_boundary?*","use_silence?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","50","180","1000","1","""HK""","0.23","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","4","0.8","-0.29999999999999993","""uniform""","""deterministic-normal""","25","1","0.1","""normal""","0.30000000000000004","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.30000000000000004","8","1","false","false","""711701918""","0.6873712534866225","0.6873712534866225","0.6873712534866225","0","0.6873712534866225"
"1","51","180","1000","1","""HK""","0.23","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","4","0.8","-0.29999999999999993","""uniform""","""deterministic-normal""","25","1","0.1","""normal""","0.30000000000000004","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.30000000000000004","8","1","false","false","""1101148262""","0.7615923695375754","0.7615923695375754","0.7615923695375754","0","0.7615923695375754"
"1","52","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","-1","0","""uniform""","""deterministic-normal""","40","0.7000000000000002","0.1","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","4","-0.8","false","false","""663033696""","0.762567672483394","0.762567672483394","0.762567672483394","0","0.762567672483394"
"1","53","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","-1","0","""uniform""","""deterministic-normal""","40","0.7000000000000002","0.1","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","4","-0.8","false","false","""1780224230""","0.8667603964089157","0.8667603964089157","0.8667603964089157","0","0.8667603964089157"
"1","54","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","-1","0","""uniform""","""deterministic-normal""","40","0.7000000000000002","0.1","""normal""","-0.19999999999999996","0.9","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.5","4","-0.8","false","false","""1185154563""","0.6481758284418624","0.6481758284418624","0.6481758284418624","0","0.6481758284418624"
"1","55","180","1000","1","""HK""","0.25","false","true","""normal""","1","""constant""","0.5","""Scale-free""","5","-0.5","0","""uniform""","""deterministic-normal""","45","-0.6","0.2","""normal""","-0.7","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","1","6","-0.3999999999999999","true","false","""114303725""","0.6166734756884579","0.6166734756884579","0.6166734756884579","0","0.6166734756884579"
"1","56","180","1000","1","""HK""","0.25","false","true","""normal""","1","""constant""","0.5","""Scale-free""","5","-0.5","0","""uniform""","""deterministic-normal""","45","-0.6","0.2","""normal""","-0.7","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","1","6","-0.3999999999999999","true","false","""-1957883490""","0.6146149872725213","0.6146149872725213","0.6146149872725213","0","0.6146149872725213"
"1","57","180","1000","1","""HK""","0.25","false","true","""normal""","1","""constant""","0.5","""Scale-free""","5","-0.5","0","""uniform""","""deterministic-normal""","45","-0.6","0.2","""normal""","-0.7","0","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","1","6","-0.3999999999999999","true","false","""1591240353""","0.6122745605991007","0.6122745605991007","0.6122745605991007","0","0.6122745605991007"
"1","58","180","1000","1","""HK""","0.09999999999999999","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","2","-1","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.8","0.1","""normal""","-0.09999999999999998","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.6000000000000001","7","0.20000000000000018","false","false","""-1824683406""","0.642971449935917","0.642971449935917","0.642971449935917","0","0.642971449935917"
"1","59","180","1000","1","""HK""","0.09999999999999999","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","2","-1","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.8","0.1","""normal""","-0.09999999999999998","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.6000000000000001","7","0.20000000000000018","false","false","""-654789629""","0.6411611983658019","0.6411611983658019","0.6411611983658019","0","0.6411611983658019"
"1","60","180","1000","1","""HK""","0.09999999999999999","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","2","-1","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.8","0.1","""normal""","-0.09999999999999998","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.9","0.6000000000000001","7","0.20000000000000018","false","false","""-1213807727""","0.632617958916584","0.632617958916584","0.632617958916584","0","0.632617958916584"
"1","61","180","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0","""Scale-free""","5","0.10000000000000009","0.5","""uniform""","""deterministic-normal""","50","0.9000000000000001","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.5","true","true","""1209679780""","20.999872125260147","20.999872125260147","20.999872125260147","0","20.999872125260147"
"1","62","180","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0","""Scale-free""","5","0.10000000000000009","0.5","""uniform""","""deterministic-normal""","50","0.9000000000000001","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.5","true","true","""1853226524""","20.99998100773465","20.99998100773465","20.99998100773465","0","20.99998100773465"
"1","63","180","1000","1","""HK""","0.01","false","true","""normal""","1","""constant""","0","""Scale-free""","5","0.10000000000000009","0.5","""uniform""","""deterministic-normal""","50","0.9000000000000001","0.30000000000000004","""normal""","-0.19999999999999996","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.4","8","0.5","true","true","""1460518904""","17.99828274486966","17.99828274486966","17.99828274486966","0","17.99828274486966"
"1","64","180","1000","1","""HK""","0.12","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","1","-0.29999999999999993","-0.29999999999999993","""uniform""","""deterministic-normal""","0","-0.29999999999999993","0.6000000000000001","""normal""","0.5","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.2","0.7000000000000001","8","-0.29999999999999993","true","true","""-237763815""","0.662446422623372","0.662446422623372","0.662446422623372","0","0.662446422623372"
"1","65","180","1000","1","""HK""","0.12","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","1","-0.29999999999999993","-0.29999999999999993","""uniform""","""deterministic-normal""","0","-0.29999999999999993","0.6000000000000001","""normal""","0.5","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.2","0.7000000000000001","8","-0.29999999999999993","true","true","""657330184""","0.6644788749635973","0.6644788749635973","0.6644788749635973","0","0.6644788749635973"
"1","66","180","1000","1","""HK""","0.12","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","1","-0.29999999999999993","-0.29999999999999993","""uniform""","""deterministic-normal""","0","-0.29999999999999993","0.6000000000000001","""normal""","0.5","0.2","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.2","0.7000000000000001","8","-0.29999999999999993","true","true","""1794082042""","0.6402407529720803","0.6402407529720803","0.6402407529720803","0","0.6402407529720803"
"1","67","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.40000000000000013","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.5","0.30000000000000004","""normal""","1","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.5","8","0","true","false","""-2095953753""","0.5943348321835437","0.5943348321835437","0.5943348321835437","0","0.5943348321835437"
"1","68","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.40000000000000013","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.5","0.30000000000000004","""normal""","1","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.5","8","0","true","false","""-464221954""","0.6078156326812871","0.6078156326812871","0.6078156326812871","0","0.6078156326812871"
"1","69","180","1000","1","""HK""","0.13","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.40000000000000013","0.20000000000000018","""uniform""","""deterministic-normal""","5","-0.5","0.30000000000000004","""normal""","1","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.8","0.5","8","0","true","false","""567309331""","0.6011191458638904","0.6011191458638904","0.6011191458638904","0","0.6011191458638904"
"1","70","180","1000","1","""HK""","0.2","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.6000000000000001","-0.09999999999999998","""uniform""","""deterministic-normal""","0","0.40000000000000013","0.7000000000000001","""normal""","-0.9","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.1","0.9","2","0.7000000000000002","false","false","""1103137023""","0.6794013069179254","0.6794013069179254","0.6794013069179254","0","0.6794013069179254"
"1","71","180","1000","1","""HK""","0.2","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.6000000000000001","-0.09999999999999998","""uniform""","""deterministic-normal""","0","0.40000000000000013","0.7000000000000001","""normal""","-0.9","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.1","0.9","2","0.7000000000000002","false","false","""-1111785518""","0.6814854121898738","0.6814854121898738","0.6814854121898738","0","0.6814854121898738"
"1","72","180","1000","1","""HK""","0.2","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.6000000000000001","-0.09999999999999998","""uniform""","""deterministic-normal""","0","0.40000000000000013","0.7000000000000001","""normal""","-0.9","0.7000000000000001","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.1","0.9","2","0.7000000000000002","false","false","""346169805""","0.7102874689084678","0.7102874689084678","0.7102874689084678","0","0.7102874689084678"
"1","73","180","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.2","""Scale-free""","5","-0.5","-0.8","""uniform""","""deterministic-normal""","45","0.10000000000000009","0.5","""normal""","0.8","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","0","4","-0.7","false","false","""297568225""","0.8270483292545923","0.8270483292545923","0.8270483292545923","0","0.8270483292545923"
"1","74","180","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.2","""Scale-free""","5","-0.5","-0.8","""uniform""","""deterministic-normal""","45","0.10000000000000009","0.5","""normal""","0.8","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","0","4","-0.7","false","false","""499386205""","0.837374884303511","0.837374884303511","0.837374884303511","0","0.837374884303511"
"1","75","180","1000","1","""HK""","0.03","false","true","""normal""","1","""constant""","0.2","""Scale-free""","5","-0.5","-0.8","""uniform""","""deterministic-normal""","45","0.10000000000000009","0.5","""normal""","0.8","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","0","4","-0.7","false","false","""945733357""","0.8262138661155929","0.8262138661155929","0.8262138661155929","0","0.8262138661155929"
"1","76","180","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","-0.5","""uniform""","""deterministic-normal""","40","-0.6","0.8","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.5","0.9","4","0.10000000000000009","false","false","""-667050668""","0.894112320555125","0.894112320555125","0.894112320555125","0","0.894112320555125"
"1","77","180","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","-0.5","""uniform""","""deterministic-normal""","40","-0.6","0.8","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.5","0.9","4","0.10000000000000009","false","false","""487226591""","0.9160035144633822","0.9160035144633822","0.9160035144633822","0","0.9160035144633822"
"1","78","180","1000","1","""HK""","0.02","false","true","""normal""","1","""constant""","0.1","""Scale-free""","3","0","-0.5","""uniform""","""deterministic-normal""","40","-0.6","0.8","""normal""","-0.29999999999999993","1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.5","0.9","4","0.10000000000000009","false","false","""712180639""","0.891669300565812","0.891669300565812","0.891669300565812","0","0.891669300565812"
"1","79","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.5","1","""uniform""","""deterministic-normal""","40","0","0.1","""normal""","0.20000000000000018","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","1","0","0.9000000000000001","false","true","""-906046251""","0.833071376884614","0.833071376884614","0.833071376884614","0","0.833071376884614"
"1","80","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.5","1","""uniform""","""deterministic-normal""","40","0","0.1","""normal""","0.20000000000000018","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","1","0","0.9000000000000001","false","true","""-521259331""","0.8296369382502989","0.8296369382502989","0.8296369382502989","0","0.8296369382502989"
"1","81","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.30000000000000004","""Scale-free""","5","0.5","1","""uniform""","""deterministic-normal""","40","0","0.1","""normal""","0.20000000000000018","0.1","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","0.30000000000000004","1","0","0.9000000000000001","false","true","""-2105054865""","0.8330400889210229","0.8330400889210229","0.8330400889210229","0","0.8330400889210229"
"1","82","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.10000000000000009","-0.29999999999999993","""uniform""","""deterministic-normal""","5","0.10000000000000009","0.7000000000000001","""normal""","-0.7","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","8","-0.09999999999999998","true","true","""-568155578""","0.9452804236297777","0.9452804236297777","0.9452804236297777","0","0.9452804236297777"
"1","83","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.10000000000000009","-0.29999999999999993","""uniform""","""deterministic-normal""","5","0.10000000000000009","0.7000000000000001","""normal""","-0.7","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","8","-0.09999999999999998","true","true","""-630217870""","0.9483576612728788","0.9483576612728788","0.9483576612728788","0","0.9483576612728788"
"1","84","180","1000","1","""HK""","0.22","false","true","""normal""","1","""constant""","0.4","""Scale-free""","5","0.10000000000000009","-0.29999999999999993","""uniform""","""deterministic-normal""","5","0.10000000000000009","0.7000000000000001","""normal""","-0.7","0.8","false","""/home/ramaswamy.51/Documents/github/Spirals/Media/data/cluster/endsim/BehaviorSearch/Step7""","true","1","0.7000000000000001","8","-0.09999999999999998","true","true","""1843679967""","0.9501341911192177","0.9501341911192177","0.9501341911192177","0","0.9501341911192177"
