Sim_ID,Seed,Population,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD
8200,7,129,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
8201,7,129,0.25,16,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
8202,7,129,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
8203,7,129,0.25,16,2,0.3,uniform,0.5,openly-listen,41.3,64.4,2.37,41.8,0.436
8204,7,129,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8205,7,129,0.25,16,2,0.3,uniform,0.9,openly-listen,43.6,66.1,2.25,44,0.421
8206,7,129,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8207,7,129,0.25,16,2,0.3,uniform,1,openly-listen,40.8,60.1,2.71,36.5,0.418
8208,7,129,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0.001
8245,7,129,0.25,64,2,0.1,constant,0.5,openly-listen,26.6,34.6,7.86,12,0.511
8246,7,129,0.25,64,2,0.1,constant,0.5,vaguely-speak,26.6,34.6,7.86,12,0.511
8247,7,129,0.25,64,2,0.1,constant,0.9,openly-listen,28.2,34.8,7.77,12.2,0.524
8248,7,129,0.25,64,2,0.1,constant,0.9,vaguely-speak,28.2,34.8,7.77,12.2,0.524
8249,7,129,0.25,64,2,0.1,constant,1,openly-listen,26,35.6,7.44,12.8,0.532
8250,7,129,0.25,64,2,0.1,constant,1,vaguely-speak,26,35.6,7.44,12.8,0.532
8251,7,129,0.25,64,2,0.1,uniform,0.5,openly-listen,43.7,60,2.72,36.3,0.651
8252,7,129,0.25,64,2,0.1,uniform,0.5,vaguely-speak,63,56.1,3.1,31.7,0.557
8253,7,129,0.25,64,2,0.1,uniform,0.9,openly-listen,40.4,54.7,3.26,30.1,0.706
8254,7,129,0.25,64,2,0.1,uniform,0.9,vaguely-speak,52.8,55.9,3.13,31.5,0.555
8255,7,129,0.25,64,2,0.1,uniform,1,openly-listen,35.4,48.4,4.13,23.6,0.63
8256,7,129,0.25,64,2,0.1,uniform,1,vaguely-speak,56.7,56.8,3.03,32.5,0.56
8257,7,129,0.25,64,2,0.2,constant,0.5,openly-listen,80.1,77.7,1.63,60.9,0.554
8258,7,129,0.25,64,2,0.2,constant,0.5,vaguely-speak,80.1,77.7,1.63,60.9,0.554
8259,7,129,0.25,64,2,0.2,constant,0.9,openly-listen,79.4,77.5,1.65,60.5,0.513
8260,7,129,0.25,64,2,0.2,constant,0.9,vaguely-speak,79.4,77.5,1.65,60.5,0.513
8261,7,129,0.25,64,2,0.2,constant,1,openly-listen,80.2,78.2,1.61,61.6,0.472
8262,7,129,0.25,64,2,0.2,constant,1,vaguely-speak,80.2,78.2,1.61,61.6,0.472
8263,7,129,0.25,64,2,0.2,uniform,0.5,openly-listen,59.5,81.2,1.5,66.5,0.522
8264,7,129,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8265,7,129,0.25,64,2,0.2,uniform,0.9,openly-listen,62.6,78.4,1.61,62,0.731
8266,7,129,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8267,7,129,0.25,64,2,0.2,uniform,1,openly-listen,50.2,75.1,1.75,56.9,0.496
8268,7,129,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.6,1,100,0
8269,7,129,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.6,1,100,0
8270,7,129,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.6,1,100,0
8271,7,129,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.6,1,100,0
8272,7,129,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.6,1,100,0
8273,7,129,0.25,64,2,0.3,constant,1,openly-listen,100,99.6,1,100,0
8274,7,129,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.6,1,100,0
8275,7,129,0.25,64,2,0.3,uniform,0.5,openly-listen,56.9,80,1.54,64.5,0.459
8276,7,129,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.6,1,100,0
8277,7,129,0.25,64,2,0.3,uniform,0.9,openly-listen,66,85,1.37,72.9,0.389
8278,7,129,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.6,1,100,0
8279,7,129,0.25,64,2,0.3,uniform,1,openly-listen,59.3,81.2,1.5,66.5,0.474
8280,7,129,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.6,1,100,0
8317,7,257,0.05,4,2,0.1,constant,0.5,openly-listen,11.1,11,62.13,1.2,0.499
8318,7,257,0.05,4,2,0.1,constant,0.5,vaguely-speak,11.1,11,62.13,1.2,0.499
8319,7,257,0.05,4,2,0.1,constant,0.9,openly-listen,11.1,11.4,59.03,1.3,0.5
8320,7,257,0.05,4,2,0.1,constant,0.9,vaguely-speak,11.1,11.4,59.03,1.3,0.5
8321,7,257,0.05,4,2,0.1,constant,1,openly-listen,11.1,11,62.13,1.2,0.5
8322,7,257,0.05,4,2,0.1,constant,1,vaguely-speak,11.1,11,62.13,1.2,0.5
8323,7,257,0.05,4,2,0.1,uniform,0.5,openly-listen,11.7,14.8,38.74,2.2,0.494
8324,7,257,0.05,4,2,0.1,uniform,0.5,vaguely-speak,11.5,14,42.75,2,0.494
8325,7,257,0.05,4,2,0.1,uniform,0.9,openly-listen,11.5,12.5,51.24,1.6,0.495
8326,7,257,0.05,4,2,0.1,uniform,0.9,vaguely-speak,11.7,13.7,44,1.9,0.49
8327,7,257,0.05,4,2,0.1,uniform,1,openly-listen,11.6,14.3,40.9,2.1,0.492
8328,7,257,0.05,4,2,0.1,uniform,1,vaguely-speak,11.4,12,54.9,1.4,0.494
8329,7,257,0.05,4,2,0.2,constant,0.5,openly-listen,15.1,29.1,11.25,8.5,0.504
8330,7,257,0.05,4,2,0.2,constant,0.5,vaguely-speak,15.1,29.1,11.25,8.5,0.504
8331,7,257,0.05,4,2,0.2,constant,0.9,openly-listen,15.5,27.5,12.59,7.6,0.486
8332,7,257,0.05,4,2,0.2,constant,0.9,vaguely-speak,15.5,27.5,12.59,7.6,0.486
8333,7,257,0.05,4,2,0.2,constant,1,openly-listen,16.6,38.4,6.59,14.8,0.508
8334,7,257,0.05,4,2,0.2,constant,1,vaguely-speak,16.6,38.4,6.59,14.8,0.508
8335,7,257,0.05,4,2,0.2,uniform,0.5,openly-listen,31.6,42.1,5.51,17.8,0.419
8336,7,257,0.05,4,2,0.2,uniform,0.5,vaguely-speak,89.3,95.9,1.08,92.4,0.334
8337,7,257,0.05,4,2,0.2,uniform,0.9,openly-listen,21.8,32.2,9.29,10.4,0.414
8338,7,257,0.05,4,2,0.2,uniform,0.9,vaguely-speak,89.9,96.3,1.07,93.1,0.306
8339,7,257,0.05,4,2,0.2,uniform,1,openly-listen,17.3,17.1,30.15,2.9,0.419
8340,7,257,0.05,4,2,0.2,uniform,1,vaguely-speak,89.9,96.7,1.07,93.9,0.268
8341,7,257,0.05,4,2,0.3,constant,0.5,openly-listen,89.1,95.9,1.08,92.4,0.316
8342,7,257,0.05,4,2,0.3,constant,0.5,vaguely-speak,89.1,95.9,1.08,92.4,0.316
8343,7,257,0.05,4,2,0.3,constant,0.9,openly-listen,88.4,95.5,1.09,91.6,0.313
8344,7,257,0.05,4,2,0.3,constant,0.9,vaguely-speak,88.4,95.5,1.09,91.6,0.313
8345,7,257,0.05,4,2,0.3,constant,1,openly-listen,89.6,95.9,1.08,92.4,0.324
8346,7,257,0.05,4,2,0.3,constant,1,vaguely-speak,89.6,95.9,1.08,92.4,0.324
8347,7,257,0.05,4,2,0.3,uniform,0.5,openly-listen,27.2,29.1,11.27,8.5,0.345
8348,7,257,0.05,4,2,0.3,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.103
8349,7,257,0.05,4,2,0.3,uniform,0.9,openly-listen,23.9,20.9,20.96,4.4,0.359
8350,7,257,0.05,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0.001
8351,7,257,0.05,4,2,0.3,uniform,1,openly-listen,22,19.5,23.85,3.8,0.371
8352,7,257,0.05,4,2,0.3,uniform,1,vaguely-speak,98.6,99.4,1.01,99.2,0.098
8389,7,257,0.05,16,2,0.1,constant,0.5,openly-listen,13,22.3,18.65,5,0.503
8390,7,257,0.05,16,2,0.1,constant,0.5,vaguely-speak,13,22.3,18.65,5,0.503
8391,7,257,0.05,16,2,0.1,constant,0.9,openly-listen,14.4,24.6,15.5,6.1,0.501
8392,7,257,0.05,16,2,0.1,constant,0.9,vaguely-speak,14.4,24.6,15.5,6.1,0.501
8393,7,257,0.05,16,2,0.1,constant,1,openly-listen,16,29.5,11.03,8.7,0.502
8394,7,257,0.05,16,2,0.1,constant,1,vaguely-speak,16,29.5,11.03,8.7,0.502
8395,7,257,0.05,16,2,0.1,uniform,0.5,openly-listen,40.1,64.3,2.4,41.5,0.632
8396,7,257,0.05,16,2,0.1,uniform,0.5,vaguely-speak,30.2,47.8,4.31,22.9,0.549
8397,7,257,0.05,16,2,0.1,uniform,0.9,openly-listen,20,38.1,6.71,14.6,0.658
8398,7,257,0.05,16,2,0.1,uniform,0.9,vaguely-speak,35.4,51.3,3.75,26.4,0.533
8399,7,257,0.05,16,2,0.1,uniform,1,openly-listen,16.3,28.7,11.61,8.3,0.503
8400,7,257,0.05,16,2,0.1,uniform,1,vaguely-speak,48.6,56.9,3.05,32.5,0.546
8401,7,257,0.05,16,2,0.2,constant,0.5,openly-listen,71.9,73.5,1.84,54.3,0.543
8402,7,257,0.05,16,2,0.2,constant,0.5,vaguely-speak,71.9,73.5,1.84,54.3,0.543
8403,7,257,0.05,16,2,0.2,constant,0.9,openly-listen,97.3,99,1.02,98.4,0.145
8404,7,257,0.05,16,2,0.2,constant,0.9,vaguely-speak,97.3,99,1.02,98.4,0.145
8405,7,257,0.05,16,2,0.2,constant,1,openly-listen,95.2,98.3,1.03,96.9,0.198
8406,7,257,0.05,16,2,0.2,constant,1,vaguely-speak,95.2,98.3,1.03,96.9,0.198
8407,7,257,0.05,16,2,0.2,uniform,0.5,openly-listen,45.6,69,2.09,47.7,0.539
8408,7,257,0.05,16,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8409,7,257,0.05,16,2,0.2,uniform,0.9,openly-listen,46.2,70.3,2.01,49.6,0.537
8410,7,257,0.05,16,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8411,7,257,0.05,16,2,0.2,uniform,1,openly-listen,25.7,44.1,5.04,19.5,0.404
8412,7,257,0.05,16,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0.001
8413,7,257,0.05,16,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
8414,7,257,0.05,16,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
8415,7,257,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
8416,7,257,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
8417,7,257,0.05,16,2,0.3,constant,1,openly-listen,98.6,99.4,1.01,99.2,0.084
8418,7,257,0.05,16,2,0.3,constant,1,vaguely-speak,98.6,99.4,1.01,99.2,0.084
8419,7,257,0.05,16,2,0.3,uniform,0.5,openly-listen,31.4,41.2,5.76,17,0.387
8420,7,257,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8421,7,257,0.05,16,2,0.3,uniform,0.9,openly-listen,30.6,37.2,7.03,13.9,0.396
8422,7,257,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8423,7,257,0.05,16,2,0.3,uniform,1,openly-listen,34.8,47,4.46,22.1,0.411
8424,7,257,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
8461,7,257,0.05,64,2,0.1,constant,0.5,openly-listen,27.5,33.4,8.65,11.2,0.499
8462,7,257,0.05,64,2,0.1,constant,0.5,vaguely-speak,27.5,33.4,8.65,11.2,0.499
8463,7,257,0.05,64,2,0.1,constant,0.9,openly-listen,26,33.9,8.4,11.6,0.498
8464,7,257,0.05,64,2,0.1,constant,0.9,vaguely-speak,26,33.9,8.4,11.6,0.498
8465,7,257,0.05,64,2,0.1,constant,1,openly-listen,26.1,33.7,8.52,11.4,0.504
8466,7,257,0.05,64,2,0.1,constant,1,vaguely-speak,26.1,33.7,8.52,11.4,0.504
8467,7,257,0.05,64,2,0.1,uniform,0.5,openly-listen,49.6,61.4,2.63,37.8,0.545
8468,7,257,0.05,64,2,0.1,uniform,0.5,vaguely-speak,53.3,50.6,3.85,25.7,0.541
8469,7,257,0.05,64,2,0.1,uniform,0.9,openly-listen,36.5,60.7,2.68,37,0.641
8470,7,257,0.05,64,2,0.1,uniform,0.9,vaguely-speak,56.2,56.8,3.06,32.4,0.514
8471,7,257,0.05,64,2,0.1,uniform,1,openly-listen,29.3,47.3,4.4,22.4,0.573
8472,7,257,0.05,64,2,0.1,uniform,1,vaguely-speak,64.2,56.8,3.07,32.4,0.526
8473,7,257,0.05,64,2,0.2,constant,0.5,openly-listen,79.7,75.3,1.75,57,0.435
8474,7,257,0.05,64,2,0.2,constant,0.5,vaguely-speak,79.7,75.3,1.75,57,0.435
8475,7,257,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.8,1,100,0
8476,7,257,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.8,1,100,0
8477,7,257,0.05,64,2,0.2,constant,1,openly-listen,80.5,79.6,1.57,63.7,0.4
8478,7,257,0.05,64,2,0.2,constant,1,vaguely-speak,80.5,79.6,1.57,63.7,0.4
8479,7,257,0.05,64,2,0.2,uniform,0.5,openly-listen,52.6,77.1,1.67,59.6,0.587
8480,7,257,0.05,64,2,0.2,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.113
8481,7,257,0.05,64,2,0.2,uniform,0.9,openly-listen,59.8,82.8,1.45,68.9,0.582
8482,7,257,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8483,7,257,0.05,64,2,0.2,uniform,1,openly-listen,51.1,76.9,1.68,59.4,0.568
8484,7,257,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0
8485,7,257,0.05,64,2,0.3,constant,0.5,openly-listen,98.6,99.4,1.01,99.2,0.099
8486,7,257,0.05,64,2,0.3,constant,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.099
8487,7,257,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
8488,7,257,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
8489,7,257,0.05,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
8490,7,257,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
8491,7,257,0.05,64,2,0.3,uniform,0.5,openly-listen,56.7,80.6,1.53,65.2,0.439
8492,7,257,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8493,7,257,0.05,64,2,0.3,uniform,0.9,openly-listen,55.5,79.5,1.57,63.5,0.479
8494,7,257,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8495,7,257,0.05,64,2,0.3,uniform,1,openly-listen,57.4,80.1,1.55,64.4,0.461
8496,7,257,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0
8533,7,257,0.25,4,2,0.1,constant,0.5,openly-listen,11,10.8,64.06,1.2,0.503
8534,7,257,0.25,4,2,0.1,constant,0.5,vaguely-speak,11,10.8,64.06,1.2,0.503
8535,7,257,0.25,4,2,0.1,constant,0.9,openly-listen,11.1,11.2,60.87,1.3,0.501
8536,7,257,0.25,4,2,0.1,constant,0.9,vaguely-speak,11.1,11.2,60.87,1.3,0.501
8537,7,257,0.25,4,2,0.1,constant,1,openly-listen,11.1,10.9,63.08,1.2,0.5
8538,7,257,0.25,4,2,0.1,constant,1,vaguely-speak,11.1,10.9,63.08,1.2,0.5
8539,7,257,0.25,4,2,0.1,uniform,0.5,openly-listen,11.9,30.1,10.57,9.1,0.555
8540,7,257,0.25,4,2,0.1,uniform,0.5,vaguely-speak,11.8,17.7,28.51,3.1,0.501
8541,7,257,0.25,4,2,0.1,uniform,0.9,openly-listen,11.6,30.6,10.24,9.4,0.584
8542,7,257,0.25,4,2,0.1,uniform,0.9,vaguely-speak,12,22.4,18.42,5.1,0.518
8543,7,257,0.25,4,2,0.1,uniform,1,openly-listen,11,14,42.48,2,0.509
8544,7,257,0.25,4,2,0.1,uniform,1,vaguely-speak,11.5,18.6,26.05,3.5,0.5
8545,7,257,0.25,4,2,0.2,constant,0.5,openly-listen,60.5,82.4,1.47,68.1,0.526
8546,7,257,0.25,4,2,0.2,constant,0.5,vaguely-speak,60.5,82.4,1.47,68.1,0.526
8547,7,257,0.25,4,2,0.2,constant,0.9,openly-listen,44.2,54.8,3.29,30.1,0.505
8548,7,257,0.25,4,2,0.2,constant,0.9,vaguely-speak,44.2,54.8,3.29,30.1,0.505
8549,7,257,0.25,4,2,0.2,constant,1,openly-listen,61.5,83.1,1.44,69.4,0.516
8550,7,257,0.25,4,2,0.2,constant,1,vaguely-speak,61.5,83.1,1.44,69.4,0.516
8551,7,257,0.25,4,2,0.2,uniform,0.5,openly-listen,67.7,87.7,1.29,77.3,0.556
8552,7,257,0.25,4,2,0.2,uniform,0.5,vaguely-speak,90,96.3,1.07,93.1,0.314
8553,7,257,0.25,4,2,0.2,uniform,0.9,openly-listen,33.9,50.4,3.87,25.5,0.442
8554,7,257,0.25,4,2,0.2,uniform,0.9,vaguely-speak,92.1,97.1,1.06,94.6,0.28
8555,7,257,0.25,4,2,0.2,uniform,1,openly-listen,22.3,24.2,15.98,5.9,0.408
8556,7,257,0.25,4,2,0.2,uniform,1,vaguely-speak,90,96.7,1.07,93.9,0.289
8557,7,257,0.25,4,2,0.3,constant,0.5,openly-listen,84.3,94,1.13,88.7,0.367
8558,7,257,0.25,4,2,0.3,constant,0.5,vaguely-speak,84.3,94,1.13,88.7,0.367
8559,7,257,0.25,4,2,0.3,constant,0.9,openly-listen,91.4,96.7,1.07,93.9,0.299
8560,7,257,0.25,4,2,0.3,constant,0.9,vaguely-speak,91.4,96.7,1.07,93.9,0.299
8561,7,257,0.25,4,2,0.3,constant,1,openly-listen,87.1,95.2,1.1,90.9,0.35
8562,7,257,0.25,4,2,0.3,constant,1,vaguely-speak,87.1,95.2,1.1,90.9,0.35
8563,7,257,0.25,4,2,0.3,uniform,0.5,openly-listen,37.2,54,3.38,29.3,0.353
8564,7,257,0.25,4,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8565,7,257,0.25,4,2,0.3,uniform,0.9,openly-listen,27.9,32.4,9.19,10.5,0.381
8566,7,257,0.25,4,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8567,7,257,0.25,4,2,0.3,uniform,1,openly-listen,27.4,30.3,10.44,9.2,0.385
8568,7,257,0.25,4,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
8605,7,257,0.25,16,2,0.1,constant,0.5,openly-listen,18.7,32.4,9.17,10.6,0.515
8606,7,257,0.25,16,2,0.1,constant,0.5,vaguely-speak,18.7,32.4,9.17,10.6,0.515
8607,7,257,0.25,16,2,0.1,constant,0.9,openly-listen,18.1,32.1,9.37,10.3,0.508
8608,7,257,0.25,16,2,0.1,constant,0.9,vaguely-speak,18.1,32.1,9.37,10.3,0.508
8609,7,257,0.25,16,2,0.1,constant,1,openly-listen,25.3,40.6,5.93,16.5,0.529
8610,7,257,0.25,16,2,0.1,constant,1,vaguely-speak,25.3,40.6,5.93,16.5,0.529
8611,7,257,0.25,16,2,0.1,uniform,0.5,openly-listen,45.1,60.9,2.67,37.2,0.806
8612,7,257,0.25,16,2,0.1,uniform,0.5,vaguely-speak,43.9,53.5,3.45,28.7,0.519
8613,7,257,0.25,16,2,0.1,uniform,0.9,openly-listen,38.2,57.5,2.99,33.2,0.589
8614,7,257,0.25,16,2,0.1,uniform,0.9,vaguely-speak,41.3,49.1,4.08,24.2,0.502
8615,7,257,0.25,16,2,0.1,uniform,1,openly-listen,22.7,43.9,5.08,19.4,0.66
8616,7,257,0.25,16,2,0.1,uniform,1,vaguely-speak,68,75.7,1.73,57.5,0.456
8617,7,257,0.25,16,2,0.2,constant,0.5,openly-listen,85.2,92.6,1.16,86.1,0.282
8618,7,257,0.25,16,2,0.2,constant,0.5,vaguely-speak,85.2,92.6,1.16,86.1,0.282
8619,7,257,0.25,16,2,0.2,constant,0.9,openly-listen,97.6,99,1.02,98.4,0.093
8620,7,257,0.25,16,2,0.2,constant,0.9,vaguely-speak,97.6,99,1.02,98.4,0.093
8621,7,257,0.25,16,2,0.2,constant,1,openly-listen,98.6,99.4,1.01,99.2,0.071
8622,7,257,0.25,16,2,0.2,constant,1,vaguely-speak,98.6,99.4,1.01,99.2,0.071
8623,7,257,0.25,16,2,0.2,uniform,0.5,openly-listen,68.5,88.5,1.27,78.6,0.551
8624,7,257,0.25,16,2,0.2,uniform,0.5,vaguely-speak,98.6,99.4,1.01,99.2,0.1
8625,7,257,0.25,16,2,0.2,uniform,0.9,openly-listen,61.6,85.1,1.37,72.7,0.539
8626,7,257,0.25,16,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8627,7,257,0.25,16,2,0.2,uniform,1,openly-listen,33.1,60,2.75,36.2,0.523
8628,7,257,0.25,16,2,0.2,uniform,1,vaguely-speak,97.6,99,1.02,98.4,0.139
8629,7,257,0.25,16,2,0.3,constant,0.5,openly-listen,97.3,99,1.02,98.4,0.132
8630,7,257,0.25,16,2,0.3,constant,0.5,vaguely-speak,97.3,99,1.02,98.4,0.132
8631,7,257,0.25,16,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
8632,7,257,0.25,16,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
8633,7,257,0.25,16,2,0.3,constant,1,openly-listen,100,99.8,1,100,0.001
8634,7,257,0.25,16,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0.001
8635,7,257,0.25,16,2,0.3,uniform,0.5,openly-listen,41.7,61.1,2.65,37.5,0.429
8636,7,257,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8637,7,257,0.25,16,2,0.3,uniform,0.9,openly-listen,40.6,60.7,2.69,37,0.429
8638,7,257,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8639,7,257,0.25,16,2,0.3,uniform,1,openly-listen,38,58.4,2.9,34.2,0.426
8640,7,257,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0.001
8677,7,257,0.25,64,2,0.1,constant,0.5,openly-listen,25,33.2,8.76,11.1,0.505
8678,7,257,0.25,64,2,0.1,constant,0.5,vaguely-speak,25,33.2,8.76,11.1,0.505
8679,7,257,0.25,64,2,0.1,constant,0.9,openly-listen,30.4,33.9,8.42,11.5,0.503
8680,7,257,0.25,64,2,0.1,constant,0.9,vaguely-speak,30.4,33.9,8.42,11.5,0.503
8681,7,257,0.25,64,2,0.1,constant,1,openly-listen,22.4,33,8.88,10.9,0.504
8682,7,257,0.25,64,2,0.1,constant,1,vaguely-speak,22.4,33,8.88,10.9,0.504
8683,7,257,0.25,64,2,0.1,uniform,0.5,openly-listen,34.1,56.2,3.13,31.7,0.683
8684,7,257,0.25,64,2,0.1,uniform,0.5,vaguely-speak,61.2,56.9,3.05,32.5,0.534
8685,7,257,0.25,64,2,0.1,uniform,0.9,openly-listen,40.3,64.9,2.35,42.3,0.676
8686,7,257,0.25,64,2,0.1,uniform,0.9,vaguely-speak,46.1,52.4,3.59,27.6,0.526
8687,7,257,0.25,64,2,0.1,uniform,1,openly-listen,35.2,57.1,3.03,32.8,0.692
8688,7,257,0.25,64,2,0.1,uniform,1,vaguely-speak,44.8,52.1,3.64,27.2,0.519
8689,7,257,0.25,64,2,0.2,constant,0.5,openly-listen,80,77.4,1.66,60.2,0.462
8690,7,257,0.25,64,2,0.2,constant,0.5,vaguely-speak,80,77.4,1.66,60.2,0.462
8691,7,257,0.25,64,2,0.2,constant,0.9,openly-listen,78.2,73.4,1.84,54,0.452
8692,7,257,0.25,64,2,0.2,constant,0.9,vaguely-speak,78.2,73.4,1.84,54,0.452
8693,7,257,0.25,64,2,0.2,constant,1,openly-listen,79.6,74.4,1.79,55.6,0.406
8694,7,257,0.25,64,2,0.2,constant,1,vaguely-speak,79.6,74.4,1.79,55.6,0.406
8695,7,257,0.25,64,2,0.2,uniform,0.5,openly-listen,48.5,75.7,1.73,57.6,0.627
8696,7,257,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8697,7,257,0.25,64,2,0.2,uniform,0.9,openly-listen,56.6,81,1.52,65.9,0.527
8698,7,257,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8699,7,257,0.25,64,2,0.2,uniform,1,openly-listen,62.7,84.8,1.38,72.1,0.552
8700,7,257,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0
8701,7,257,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0
8702,7,257,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0
8703,7,257,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0
8704,7,257,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0
8705,7,257,0.25,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0
8706,7,257,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0
8707,7,257,0.25,64,2,0.3,uniform,0.5,openly-listen,62.3,83.6,1.42,70.2,0.442
8708,7,257,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0
8709,7,257,0.25,64,2,0.3,uniform,0.9,openly-listen,55.8,78.9,1.59,62.6,0.473
8710,7,257,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0
8711,7,257,0.25,64,2,0.3,uniform,1,openly-listen,58.8,79.8,1.56,63.9,0.467
8712,7,257,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0
8749,7,513,0.05,4,2,0.1,constant,0.5,openly-listen,11.3,9.3,94.43,0.9,0.494
8750,7,513,0.05,4,2,0.1,constant,0.5,vaguely-speak,11.3,9.3,94.43,0.9,0.494
8751,7,513,0.05,4,2,0.1,constant,0.9,openly-listen,11.2,9.5,91.54,0.9,0.496
8752,7,513,0.05,4,2,0.1,constant,0.9,vaguely-speak,11.2,9.5,91.54,0.9,0.496
8753,7,513,0.05,4,2,0.1,constant,1,openly-listen,11.2,9.4,93.22,0.9,0.496
8754,7,513,0.05,4,2,0.1,constant,1,vaguely-speak,11.2,9.4,93.22,0.9,0.496
8755,7,513,0.05,4,2,0.1,uniform,0.5,openly-listen,11.2,12.1,60.54,1.5,0.496
8756,7,513,0.05,4,2,0.1,uniform,0.5,vaguely-speak,11.8,10.8,73.9,1.2,0.487
8757,7,513,0.05,4,2,0.1,uniform,0.9,openly-listen,11.2,13.1,52.39,1.7,0.498
8758,7,513,0.05,4,2,0.1,uniform,0.9,vaguely-speak,11.7,11.9,61.62,1.4,0.488
8759,7,513,0.05,4,2,0.1,uniform,1,openly-listen,11.3,11.2,68.77,1.3,0.494
8760,7,513,0.05,4,2,0.1,uniform,1,vaguely-speak,11.7,10.7,74.79,1.1,0.488
8761,7,513,0.05,4,2,0.2,constant,0.5,openly-listen,27.4,54.8,3.31,30.1,0.561
8762,7,513,0.05,4,2,0.2,constant,0.5,vaguely-speak,27.4,54.8,3.31,30.1,0.561
