Sim_ID,Seed,Population,Nei_size,Random_links,Close_links,Dimensions,Boundary,Boundary_method,P_speaking,Mode,Far_from_entropy,One_group_size,Number_of_equal_groups,Zero_lenghts,SD,DI
2219,2,257,50,0.25,64,2,0.2,uniform,1,openly-listen,34,65.1,2.34,42.6,0.589,20.865
2220,2,257,50,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.8,1,100,0,0
2221,2,257,50,0.25,64,2,0.3,constant,0.5,openly-listen,100,99.8,1,100,0,0
2222,2,257,50,0.25,64,2,0.3,constant,0.5,vaguely-speak,100,99.8,1,100,0,0
2223,2,257,50,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.8,1,100,0,0
2224,2,257,50,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.8,1,100,0,0
2225,2,257,50,0.25,64,2,0.3,constant,1,openly-listen,100,99.8,1,100,0,0
2226,2,257,50,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.8,1,100,0,0
2227,2,257,50,0.25,64,2,0.3,uniform,0.5,openly-listen,55.6,76.9,1.68,59.4,0.373,10.812
2228,2,257,50,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.8,1,100,0,0
2229,2,257,50,0.25,64,2,0.3,uniform,0.9,openly-listen,51.2,75.5,1.74,57.2,0.428,12.717
2230,2,257,50,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.8,1,100,0,0
2231,2,257,50,0.25,64,2,0.3,uniform,1,openly-listen,45.1,73.4,1.84,54.1,0.466,13.679
2232,2,257,50,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.8,1,100,0,0
2269,2,513,1.6,0.05,4,2,0.1,constant,0.5,openly-listen,10.4,9.2,95.73,0.9,0.511,37.681
2270,2,513,1.6,0.05,4,2,0.1,constant,0.5,vaguely-speak,10.4,9.2,95.73,0.9,0.511,37.681
2271,2,513,1.6,0.05,4,2,0.1,constant,0.9,openly-listen,10.3,9.8,86.65,1,0.511,37.739
2272,2,513,1.6,0.05,4,2,0.1,constant,0.9,vaguely-speak,10.3,9.8,86.65,1,0.511,37.739
2273,2,513,1.6,0.05,4,2,0.1,constant,1,openly-listen,10.3,9.7,88.58,0.9,0.513,37.866
2274,2,513,1.6,0.05,4,2,0.1,constant,1,vaguely-speak,10.3,9.7,88.58,0.9,0.513,37.866
2275,2,513,1.6,0.05,4,2,0.1,uniform,0.5,openly-listen,9.9,11.1,70.01,1.2,0.52,38.195
2276,2,513,1.6,0.05,4,2,0.1,uniform,0.5,vaguely-speak,10.6,10.8,73.37,1.2,0.507,37.073
2277,2,513,1.6,0.05,4,2,0.1,uniform,0.9,openly-listen,9.8,11,71.15,1.2,0.523,38.577
2278,2,513,1.6,0.05,4,2,0.1,uniform,0.9,vaguely-speak,10.6,10.2,80.5,1,0.506,37.183
2279,2,513,1.6,0.05,4,2,0.1,uniform,1,openly-listen,10.2,9.7,87.64,0.9,0.515,38.063
2280,2,513,1.6,0.05,4,2,0.1,uniform,1,vaguely-speak,10.6,9.6,89.36,0.9,0.506,37.24
2281,2,513,1.6,0.05,4,2,0.2,constant,0.5,openly-listen,15.7,37.4,7.04,14,0.541,31.767
2282,2,513,1.6,0.05,4,2,0.2,constant,0.5,vaguely-speak,15.7,37.4,7.04,14,0.541,31.767
2283,2,513,1.6,0.05,4,2,0.2,constant,0.9,openly-listen,32.2,61.4,2.64,37.8,0.576,22.686
2284,2,513,1.6,0.05,4,2,0.2,constant,0.9,vaguely-speak,32.2,61.4,2.64,37.8,0.576,22.686
2285,2,513,1.6,0.05,4,2,0.2,constant,1,openly-listen,31,60.2,2.74,36.3,0.57,23.465
2286,2,513,1.6,0.05,4,2,0.2,constant,1,vaguely-speak,31,60.2,2.74,36.3,0.57,23.465
2287,2,513,1.6,0.05,4,2,0.2,uniform,0.5,openly-listen,35.4,52.9,3.54,28.1,0.409,12.641
2288,2,513,1.6,0.05,4,2,0.2,uniform,0.5,vaguely-speak,63.5,84.9,1.38,72.3,0.495,10.444
2289,2,513,1.6,0.05,4,2,0.2,uniform,0.9,openly-listen,21.5,21.6,20.5,4.7,0.385,21.03
2290,2,513,1.6,0.05,4,2,0.2,uniform,0.9,vaguely-speak,70.8,87.5,1.3,76.7,0.474,9.082
2291,2,513,1.6,0.05,4,2,0.2,uniform,1,openly-listen,15.8,14,46.6,2,0.439,27.913
2292,2,513,1.6,0.05,4,2,0.2,uniform,1,vaguely-speak,67.3,87.2,1.31,76.2,0.442,8.409
2293,2,513,1.6,0.05,4,2,0.3,constant,0.5,openly-listen,81.6,92.9,1.16,86.5,0.401,5.526
2294,2,513,1.6,0.05,4,2,0.3,constant,0.5,vaguely-speak,81.6,92.9,1.16,86.5,0.401,5.526
2295,2,513,1.6,0.05,4,2,0.3,constant,0.9,openly-listen,87.8,95.8,1.09,92,0.315,3.31
2296,2,513,1.6,0.05,4,2,0.3,constant,0.9,vaguely-speak,87.8,95.8,1.09,92,0.315,3.31
2297,2,513,1.6,0.05,4,2,0.3,constant,1,openly-listen,90.3,96.8,1.07,93.9,0.288,2.929
2298,2,513,1.6,0.05,4,2,0.3,constant,1,vaguely-speak,90.3,96.8,1.07,93.9,0.288,2.929
2299,2,513,1.6,0.05,4,2,0.3,uniform,0.5,openly-listen,27.6,23.5,17.5,5.5,0.329,17.25
2300,2,513,1.6,0.05,4,2,0.3,uniform,0.5,vaguely-speak,99.2,99.7,1,99.6,0.083,0.183
2301,2,513,1.6,0.05,4,2,0.3,uniform,0.9,openly-listen,22.7,20.7,22.25,4.3,0.372,20.268
2302,2,513,1.6,0.05,4,2,0.3,uniform,0.9,vaguely-speak,98.5,99.5,1.01,99.2,0.116,0.391
2303,2,513,1.6,0.05,4,2,0.3,uniform,1,openly-listen,19.8,17.3,31.42,3,0.397,23.08
2304,2,513,1.6,0.05,4,2,0.3,uniform,1,vaguely-speak,99.2,99.7,1,99.6,0.083,0.459
2341,2,513,6.2,0.05,16,2,0.1,constant,0.5,openly-listen,12,22.3,19.39,5,0.514,36.361
2342,2,513,6.2,0.05,16,2,0.1,constant,0.5,vaguely-speak,12,22.3,19.39,5,0.514,36.361
2343,2,513,6.2,0.05,16,2,0.1,constant,0.9,openly-listen,14.5,28.5,11.99,8.2,0.522,35.587
2344,2,513,6.2,0.05,16,2,0.1,constant,0.9,vaguely-speak,14.5,28.5,11.99,8.2,0.522,35.587
2345,2,513,6.2,0.05,16,2,0.1,constant,1,openly-listen,14,30.7,10.42,9.4,0.52,34.276
2346,2,513,6.2,0.05,16,2,0.1,constant,1,vaguely-speak,14,30.7,10.42,9.4,0.52,34.276
2347,2,513,6.2,0.05,16,2,0.1,uniform,0.5,openly-listen,22.3,50.4,3.91,25.4,0.648,28.374
2348,2,513,6.2,0.05,16,2,0.1,uniform,0.5,vaguely-speak,30.6,46.9,4.51,22,0.563,32.08
2349,2,513,6.2,0.05,16,2,0.1,uniform,0.9,openly-listen,15.8,30.8,10.32,9.5,0.615,40.064
2350,2,513,6.2,0.05,16,2,0.1,uniform,0.9,vaguely-speak,30.2,46,4.68,21.2,0.527,30.425
2351,2,513,6.2,0.05,16,2,0.1,uniform,1,openly-listen,11.8,20.2,23.29,4.1,0.516,33.609
2352,2,513,6.2,0.05,16,2,0.1,uniform,1,vaguely-speak,36.7,51.6,3.73,26.6,0.532,27.968
2353,2,513,6.2,0.05,16,2,0.2,constant,0.5,openly-listen,59.4,66,2.29,43.6,0.48,18.806
2354,2,513,6.2,0.05,16,2,0.2,constant,0.5,vaguely-speak,59.4,66,2.29,43.6,0.48,18.806
2355,2,513,6.2,0.05,16,2,0.2,constant,0.9,openly-listen,74,86.4,1.34,74.8,0.402,8.067
2356,2,513,6.2,0.05,16,2,0.2,constant,0.9,vaguely-speak,74,86.4,1.34,74.8,0.402,8.067
2357,2,513,6.2,0.05,16,2,0.2,constant,1,openly-listen,84.8,92.8,1.16,86.3,0.29,4.135
2358,2,513,6.2,0.05,16,2,0.2,constant,1,vaguely-speak,84.8,92.8,1.16,86.3,0.29,4.135
2359,2,513,6.2,0.05,16,2,0.2,uniform,0.5,openly-listen,45.9,68.9,2.1,47.6,0.543,13.091
2360,2,513,6.2,0.05,16,2,0.2,uniform,0.5,vaguely-speak,96.7,98.9,1.02,98.1,0.168,0.835
2361,2,513,6.2,0.05,16,2,0.2,uniform,0.9,openly-listen,19.8,30.2,10.76,9.1,0.512,21.663
2362,2,513,6.2,0.05,16,2,0.2,uniform,0.9,vaguely-speak,96.5,98.9,1.02,98.1,0.18,0.917
2363,2,513,6.2,0.05,16,2,0.2,uniform,1,openly-listen,18.2,32.5,9.28,10.6,0.504,22.115
2364,2,513,6.2,0.05,16,2,0.2,uniform,1,vaguely-speak,98.1,99.3,1.01,98.8,0.132,0.588
2365,2,513,6.2,0.05,16,2,0.3,constant,0.5,openly-listen,98.5,99.5,1.01,99.2,0.09,0.282
2366,2,513,6.2,0.05,16,2,0.3,constant,0.5,vaguely-speak,98.5,99.5,1.01,99.2,0.09,0.282
2367,2,513,6.2,0.05,16,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0.017
2368,2,513,6.2,0.05,16,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0.017
2369,2,513,6.2,0.05,16,2,0.3,constant,1,openly-listen,98.5,99.5,1.01,99.2,0.096,0.387
2370,2,513,6.2,0.05,16,2,0.3,constant,1,vaguely-speak,98.5,99.5,1.01,99.2,0.096,0.387
2371,2,513,6.2,0.05,16,2,0.3,uniform,0.5,openly-listen,28.2,36.1,7.54,13.1,0.423,16.769
2372,2,513,6.2,0.05,16,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2373,2,513,6.2,0.05,16,2,0.3,uniform,0.9,openly-listen,27.3,34.7,8.18,12.1,0.418,17.254
2374,2,513,6.2,0.05,16,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0.017
2375,2,513,6.2,0.05,16,2,0.3,uniform,1,openly-listen,28.1,36.6,7.37,13.4,0.423,16.936
2376,2,513,6.2,0.05,16,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.001,0.073
2413,2,513,25,0.05,64,2,0.1,constant,0.5,openly-listen,28.4,37.8,6.89,14.3,0.517,33.266
2414,2,513,25,0.05,64,2,0.1,constant,0.5,vaguely-speak,28.4,37.8,6.89,14.3,0.517,33.266
2415,2,513,25,0.05,64,2,0.1,constant,0.9,openly-listen,27.3,36.6,7.35,13.4,0.503,32.801
2416,2,513,25,0.05,64,2,0.1,constant,0.9,vaguely-speak,27.3,36.6,7.35,13.4,0.503,32.801
2417,2,513,25,0.05,64,2,0.1,constant,1,openly-listen,24.6,34.4,8.31,11.9,0.498,33.01
2418,2,513,25,0.05,64,2,0.1,constant,1,vaguely-speak,24.6,34.4,8.31,11.9,0.498,33.01
2419,2,513,25,0.05,64,2,0.1,uniform,0.5,openly-listen,22.1,44.5,5.01,19.8,0.655,36.378
2420,2,513,25,0.05,64,2,0.1,uniform,0.5,vaguely-speak,62.7,66.1,2.28,43.8,0.56,21.823
2421,2,513,25,0.05,64,2,0.1,uniform,0.9,openly-listen,25.8,53.8,3.44,29,0.533,24.167
2422,2,513,25,0.05,64,2,0.1,uniform,0.9,vaguely-speak,57.9,52.7,3.57,27.9,0.517,27.815
2423,2,513,25,0.05,64,2,0.1,uniform,1,openly-listen,15.7,35,8.06,12.2,0.561,35.728
2424,2,513,25,0.05,64,2,0.1,uniform,1,vaguely-speak,63.5,52.3,3.63,27.4,0.502,27.365
2425,2,513,25,0.05,64,2,0.2,constant,0.5,openly-listen,98.6,99.5,1.01,99.2,0.06,0.188
2426,2,513,25,0.05,64,2,0.2,constant,0.5,vaguely-speak,98.6,99.5,1.01,99.2,0.06,0.188
2427,2,513,25,0.05,64,2,0.2,constant,0.9,openly-listen,100,99.9,1,100,0,0
2428,2,513,25,0.05,64,2,0.2,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
2429,2,513,25,0.05,64,2,0.2,constant,1,openly-listen,100,99.9,1,100,0.001,0.018
2430,2,513,25,0.05,64,2,0.2,constant,1,vaguely-speak,100,99.9,1,100,0.001,0.018
2431,2,513,25,0.05,64,2,0.2,uniform,0.5,openly-listen,58.1,83.6,1.43,70,0.532,12.135
2432,2,513,25,0.05,64,2,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2433,2,513,25,0.05,64,2,0.2,uniform,0.9,openly-listen,37.6,69.1,2.09,47.8,0.59,19.333
2434,2,513,25,0.05,64,2,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
2435,2,513,25,0.05,64,2,0.2,uniform,1,openly-listen,49.4,78.5,1.62,61.7,0.527,13.791
2436,2,513,25,0.05,64,2,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0.017
2437,2,513,25,0.05,64,2,0.3,constant,0.5,openly-listen,99.2,99.7,1,99.6,0.056,0.124
2438,2,513,25,0.05,64,2,0.3,constant,0.5,vaguely-speak,99.2,99.7,1,99.6,0.056,0.124
2439,2,513,25,0.05,64,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
2440,2,513,25,0.05,64,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
2441,2,513,25,0.05,64,2,0.3,constant,1,openly-listen,100,99.9,1,100,0.001,0.024
2442,2,513,25,0.05,64,2,0.3,constant,1,vaguely-speak,100,99.9,1,100,0.001,0.024
2443,2,513,25,0.05,64,2,0.3,uniform,0.5,openly-listen,39.2,64.3,2.41,41.4,0.486,16.031
2444,2,513,25,0.05,64,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2445,2,513,25,0.05,64,2,0.3,uniform,0.9,openly-listen,34,54.6,3.33,29.9,0.424,14.655
2446,2,513,25,0.05,64,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
2447,2,513,25,0.05,64,2,0.3,uniform,1,openly-listen,34,45.4,4.81,20.6,0.409,15.586
2448,2,513,25,0.05,64,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0.001,0.029
2485,2,513,1.6,0.25,4,2,0.1,constant,0.5,openly-listen,10.2,9.1,97.29,0.8,0.513,37.918
2486,2,513,1.6,0.25,4,2,0.1,constant,0.5,vaguely-speak,10.2,9.1,97.29,0.8,0.513,37.918
2487,2,513,1.6,0.25,4,2,0.1,constant,0.9,openly-listen,10.2,9.5,90.9,0.9,0.513,37.852
2488,2,513,1.6,0.25,4,2,0.1,constant,0.9,vaguely-speak,10.2,9.5,90.9,0.9,0.513,37.852
2489,2,513,1.6,0.25,4,2,0.1,constant,1,openly-listen,10.2,9.5,91.6,0.9,0.513,37.918
2490,2,513,1.6,0.25,4,2,0.1,constant,1,vaguely-speak,10.2,9.5,91.6,0.9,0.513,37.918
2491,2,513,1.6,0.25,4,2,0.1,uniform,0.5,openly-listen,9.9,26,14.33,6.8,0.563,37.558
2492,2,513,1.6,0.25,4,2,0.1,uniform,0.5,vaguely-speak,10.6,17.9,29.53,3.2,0.516,36.562
2493,2,513,1.6,0.25,4,2,0.1,uniform,0.9,openly-listen,10.2,12.4,57.8,1.5,0.516,37.966
2494,2,513,1.6,0.25,4,2,0.1,uniform,0.9,vaguely-speak,10.5,19.1,25.96,3.7,0.518,36.302
2495,2,513,1.6,0.25,4,2,0.1,uniform,1,openly-listen,10.4,10.6,76.17,1.1,0.511,37.384
2496,2,513,1.6,0.25,4,2,0.1,uniform,1,vaguely-speak,10.6,11.9,62.29,1.4,0.506,36.722
2497,2,513,1.6,0.25,4,2,0.2,constant,0.5,openly-listen,44.6,70.7,1.99,50.1,0.575,18.808
2498,2,513,1.6,0.25,4,2,0.2,constant,0.5,vaguely-speak,44.6,70.7,1.99,50.1,0.575,18.808
2499,2,513,1.6,0.25,4,2,0.2,constant,0.9,openly-listen,52.1,76.6,1.7,58.8,0.554,15.448
2500,2,513,1.6,0.25,4,2,0.2,constant,0.9,vaguely-speak,52.1,76.6,1.7,58.8,0.554,15.448
2501,2,513,1.6,0.25,4,2,0.2,constant,1,openly-listen,52.5,77.4,1.67,60,0.557,15.249
2502,2,513,1.6,0.25,4,2,0.2,constant,1,vaguely-speak,52.5,77.4,1.67,60,0.557,15.249
2503,2,513,1.6,0.25,4,2,0.2,uniform,0.5,openly-listen,55,80.3,1.54,64.7,0.501,10.024
2504,2,513,1.6,0.25,4,2,0.2,uniform,0.5,vaguely-speak,77.9,91.5,1.19,84,0.431,6.539
2505,2,513,1.6,0.25,4,2,0.2,uniform,0.9,openly-listen,36.2,64.1,2.43,41.1,0.577,16.386
2506,2,513,1.6,0.25,4,2,0.2,uniform,0.9,vaguely-speak,80.9,93.1,1.15,86.8,0.414,5.609
2507,2,513,1.6,0.25,4,2,0.2,uniform,1,openly-listen,15.8,22.4,19.12,5,0.479,24.767
2508,2,513,1.6,0.25,4,2,0.2,uniform,1,vaguely-speak,83.9,94.3,1.12,89,0.386,4.752
2509,2,513,1.6,0.25,4,2,0.3,constant,0.5,openly-listen,86.6,95.2,1.1,90.9,0.342,3.785
2510,2,513,1.6,0.25,4,2,0.3,constant,0.5,vaguely-speak,86.6,95.2,1.1,90.9,0.342,3.785
2511,2,513,1.6,0.25,4,2,0.3,constant,0.9,openly-listen,89.1,96.2,1.08,92.7,0.306,3.015
2512,2,513,1.6,0.25,4,2,0.3,constant,0.9,vaguely-speak,89.1,96.2,1.08,92.7,0.306,3.015
2513,2,513,1.6,0.25,4,2,0.3,constant,1,openly-listen,89.3,96.2,1.08,92.7,0.312,3.112
2514,2,513,1.6,0.25,4,2,0.3,constant,1,vaguely-speak,89.3,96.2,1.08,92.7,0.312,3.112
2515,2,513,1.6,0.25,4,2,0.3,uniform,0.5,openly-listen,32.5,39.4,6.38,15.5,0.381,13.857
2516,2,513,1.6,0.25,4,2,0.3,uniform,0.5,vaguely-speak,96.4,98.9,1.02,98.1,0.179,0.886
2517,2,513,1.6,0.25,4,2,0.3,uniform,0.9,openly-listen,24.7,27.9,12.51,7.8,0.411,18.024
2518,2,513,1.6,0.25,4,2,0.3,uniform,0.9,vaguely-speak,96.4,98.9,1.02,98.1,0.166,0.828
2519,2,513,1.6,0.25,4,2,0.3,uniform,1,openly-listen,20.4,23.6,17.42,5.6,0.434,21.07
2520,2,513,1.6,0.25,4,2,0.3,uniform,1,vaguely-speak,96.6,98.9,1.02,98.1,0.191,0.976
2557,2,513,6.2,0.25,16,2,0.1,constant,0.5,openly-listen,18.6,31.1,10.11,9.7,0.515,34.737
2558,2,513,6.2,0.25,16,2,0.1,constant,0.5,vaguely-speak,18.6,31.1,10.11,9.7,0.515,34.737
2559,2,513,6.2,0.25,16,2,0.1,constant,0.9,openly-listen,20.3,36.5,7.39,13.4,0.524,33.003
2560,2,513,6.2,0.25,16,2,0.1,constant,0.9,vaguely-speak,20.3,36.5,7.39,13.4,0.524,33.003
2561,2,513,6.2,0.25,16,2,0.1,constant,1,openly-listen,21.2,36,7.59,13,0.514,32.974
2562,2,513,6.2,0.25,16,2,0.1,constant,1,vaguely-speak,21.2,36,7.59,13,0.514,32.974
2563,2,513,6.2,0.25,16,2,0.1,uniform,0.5,openly-listen,33.9,60.8,2.69,37,0.661,27.038
2564,2,513,6.2,0.25,16,2,0.1,uniform,0.5,vaguely-speak,41.8,51.4,3.76,26.5,0.508,26.972
2565,2,513,6.2,0.25,16,2,0.1,uniform,0.9,openly-listen,33.5,55.1,3.27,30.5,0.752,35.236
2566,2,513,6.2,0.25,16,2,0.1,uniform,0.9,vaguely-speak,41.1,56.5,3.11,32,0.57,26.58
2567,2,513,6.2,0.25,16,2,0.1,uniform,1,openly-listen,15.9,36.4,7.44,13.3,0.605,36.941
2568,2,513,6.2,0.25,16,2,0.1,uniform,1,vaguely-speak,60.3,65,2.36,42.3,0.55,21.646
2569,2,513,6.2,0.25,16,2,0.2,constant,0.5,openly-listen,93,97.8,1.04,95.8,0.194,1.403
2570,2,513,6.2,0.25,16,2,0.2,constant,0.5,vaguely-speak,93,97.8,1.04,95.8,0.194,1.403
2571,2,513,6.2,0.25,16,2,0.2,constant,0.9,openly-listen,97.9,99.3,1.01,98.8,0.121,0.464
2572,2,513,6.2,0.25,16,2,0.2,constant,0.9,vaguely-speak,97.9,99.3,1.01,98.8,0.121,0.464
2573,2,513,6.2,0.25,16,2,0.2,constant,1,openly-listen,97.9,99.3,1.01,98.8,0.123,0.473
2574,2,513,6.2,0.25,16,2,0.2,constant,1,vaguely-speak,97.9,99.3,1.01,98.8,0.123,0.473
2575,2,513,6.2,0.25,16,2,0.2,uniform,0.5,openly-listen,44.5,74.9,1.78,56.2,0.573,14.756
2576,2,513,6.2,0.25,16,2,0.2,uniform,0.5,vaguely-speak,95.8,98.5,1.03,97.3,0.201,1.186
2577,2,513,6.2,0.25,16,2,0.2,uniform,0.9,openly-listen,34,65,2.36,42.3,0.585,19.488
2578,2,513,6.2,0.25,16,2,0.2,uniform,0.9,vaguely-speak,97.9,99.3,1.01,98.8,0.131,0.504
2579,2,513,6.2,0.25,16,2,0.2,uniform,1,openly-listen,32.3,64.7,2.38,41.9,0.603,19.448
2580,2,513,6.2,0.25,16,2,0.2,uniform,1,vaguely-speak,97.3,99.1,1.02,98.4,0.152,0.692
2581,2,513,6.2,0.25,16,2,0.3,constant,0.5,openly-listen,98.6,99.5,1.01,99.2,0.106,0.332
2582,2,513,6.2,0.25,16,2,0.3,constant,0.5,vaguely-speak,98.6,99.5,1.01,99.2,0.106,0.332
2583,2,513,6.2,0.25,16,2,0.3,constant,0.9,openly-listen,99.2,99.7,1,99.6,0.074,0.165
2584,2,513,6.2,0.25,16,2,0.3,constant,0.9,vaguely-speak,99.2,99.7,1,99.6,0.074,0.165
2585,2,513,6.2,0.25,16,2,0.3,constant,1,openly-listen,98.5,99.5,1.01,99.2,0.098,0.325
2586,2,513,6.2,0.25,16,2,0.3,constant,1,vaguely-speak,98.5,99.5,1.01,99.2,0.098,0.325
2587,2,513,6.2,0.25,16,2,0.3,uniform,0.5,openly-listen,32.5,50.6,3.88,25.6,0.442,15.451
2588,2,513,6.2,0.25,16,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2589,2,513,6.2,0.25,16,2,0.3,uniform,0.9,openly-listen,32.5,49.5,4.05,24.6,0.427,15.929
2590,2,513,6.2,0.25,16,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
2591,2,513,6.2,0.25,16,2,0.3,uniform,1,openly-listen,33.6,53.2,3.5,28.4,0.437,15.439
2592,2,513,6.2,0.25,16,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0
2629,2,513,25,0.25,64,2,0.1,constant,0.5,openly-listen,24.3,33.6,8.69,11.3,0.511,34.548
2630,2,513,25,0.25,64,2,0.1,constant,0.5,vaguely-speak,24.3,33.6,8.69,11.3,0.511,34.548
2631,2,513,25,0.25,64,2,0.1,constant,0.9,openly-listen,31.3,37.9,6.86,14.4,0.505,32.656
2632,2,513,25,0.25,64,2,0.1,constant,0.9,vaguely-speak,31.3,37.9,6.86,14.4,0.505,32.656
2633,2,513,25,0.25,64,2,0.1,constant,1,openly-listen,34.8,44.5,4.99,19.9,0.519,30.556
2634,2,513,25,0.25,64,2,0.1,constant,1,vaguely-speak,34.8,44.5,4.99,19.9,0.519,30.556
2635,2,513,25,0.25,64,2,0.1,uniform,0.5,openly-listen,27.1,48.2,4.27,23.3,0.708,37.043
2636,2,513,25,0.25,64,2,0.1,uniform,0.5,vaguely-speak,55.2,52.8,3.56,27.9,0.53,28.281
2637,2,513,25,0.25,64,2,0.1,uniform,0.9,openly-listen,29.9,50.3,3.92,25.4,0.683,35.592
2638,2,513,25,0.25,64,2,0.1,uniform,0.9,vaguely-speak,50.8,52.1,3.66,27.2,0.531,28.51
2639,2,513,25,0.25,64,2,0.1,uniform,1,openly-listen,20.3,37.7,6.95,14.2,0.538,33.56
2640,2,513,25,0.25,64,2,0.1,uniform,1,vaguely-speak,54.2,52.6,3.6,27.7,0.492,26.472
2641,2,513,25,0.25,64,2,0.2,constant,0.5,openly-listen,99.2,99.7,1,99.6,0.067,0.149
2642,2,513,25,0.25,64,2,0.2,constant,0.5,vaguely-speak,99.2,99.7,1,99.6,0.067,0.149
2643,2,513,25,0.25,64,2,0.2,constant,0.9,openly-listen,99.2,99.7,1,99.6,0.038,0.085
2644,2,513,25,0.25,64,2,0.2,constant,0.9,vaguely-speak,99.2,99.7,1,99.6,0.038,0.085
2645,2,513,25,0.25,64,2,0.2,constant,1,openly-listen,100,99.9,1,100,0,0
2646,2,513,25,0.25,64,2,0.2,constant,1,vaguely-speak,100,99.9,1,100,0,0
2647,2,513,25,0.25,64,2,0.2,uniform,0.5,openly-listen,52.2,80.3,1.55,64.6,0.546,13.001
2648,2,513,25,0.25,64,2,0.2,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2649,2,513,25,0.25,64,2,0.2,uniform,0.9,openly-listen,59.9,83.5,1.43,69.8,0.543,11.764
2650,2,513,25,0.25,64,2,0.2,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
2651,2,513,25,0.25,64,2,0.2,uniform,1,openly-listen,42.3,71.9,1.93,51.8,0.669,20.723
2652,2,513,25,0.25,64,2,0.2,uniform,1,vaguely-speak,100,99.9,1,100,0,0
2653,2,513,25,0.25,64,2,0.3,constant,0.5,openly-listen,99.2,99.7,1,99.6,0.063,0.14
2654,2,513,25,0.25,64,2,0.3,constant,0.5,vaguely-speak,99.2,99.7,1,99.6,0.063,0.14
2655,2,513,25,0.25,64,2,0.3,constant,0.9,openly-listen,100,99.9,1,100,0,0
2656,2,513,25,0.25,64,2,0.3,constant,0.9,vaguely-speak,100,99.9,1,100,0,0
2657,2,513,25,0.25,64,2,0.3,constant,1,openly-listen,100,99.9,1,100,0,0
2658,2,513,25,0.25,64,2,0.3,constant,1,vaguely-speak,100,99.9,1,100,0,0
2659,2,513,25,0.25,64,2,0.3,uniform,0.5,openly-listen,51.1,75.2,1.76,56.7,0.428,12.215
2660,2,513,25,0.25,64,2,0.3,uniform,0.5,vaguely-speak,100,99.9,1,100,0,0
2661,2,513,25,0.25,64,2,0.3,uniform,0.9,openly-listen,50,74.2,1.81,55.2,0.419,12.043
2662,2,513,25,0.25,64,2,0.3,uniform,0.9,vaguely-speak,100,99.9,1,100,0,0
2663,2,513,25,0.25,64,2,0.3,uniform,1,openly-listen,47.2,73.9,1.82,54.8,0.471,14.595
2664,2,513,25,0.25,64,2,0.3,uniform,1,vaguely-speak,100,99.9,1,100,0,0
2701,3,129,6.2,0.05,4,2,0.1,constant,0.5,openly-listen,12,9.9,57.19,1,0.485,36.626
2702,3,129,6.2,0.05,4,2,0.1,constant,0.5,vaguely-speak,12,9.9,57.19,1,0.485,36.626
2703,3,129,6.2,0.05,4,2,0.1,constant,0.9,openly-listen,12.1,10.9,51.2,1.2,0.482,36.255
2704,3,129,6.2,0.05,4,2,0.1,constant,0.9,vaguely-speak,12.1,10.9,51.2,1.2,0.482,36.255
2705,3,129,6.2,0.05,4,2,0.1,constant,1,openly-listen,12.2,10.3,54.56,1.1,0.481,36.244
2706,3,129,6.2,0.05,4,2,0.1,constant,1,vaguely-speak,12.2,10.3,54.56,1.1,0.481,36.244
2707,3,129,6.2,0.05,4,2,0.1,uniform,0.5,openly-listen,13,19.6,21.7,3.9,0.48,34.529
2708,3,129,6.2,0.05,4,2,0.1,uniform,0.5,vaguely-speak,12.2,14.9,33.35,2.2,0.488,36.376
2709,3,129,6.2,0.05,4,2,0.1,uniform,0.9,openly-listen,12,15.7,30.87,2.5,0.491,36.418
2710,3,129,6.2,0.05,4,2,0.1,uniform,0.9,vaguely-speak,11.8,15.4,31.82,2.4,0.492,36.656
